RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5191,15605190,Kumar,850.0,France,Female,49,10,0.0,1,0,0,66703.23,1
7251,15607250,Kowalski,660.0,France,Male,55,0,96590.72,2,1,1,194501.27,0
8957,15608956,Novak,613.0,Spain,Female,50,6,0.0,1,1,0,189630.3,0
8304,15608303,Andersen,582.0,France,Male,48,2,193798.27,1,1,0,58529.02,0
1325,15601324,Schmidt,631.0,FRANCE,Male,46,1,88340.16,2,1,1,101486.84,0
4698,15604697,Okafor,712.0,Germany,Female,60,7,53559.59,1,1,1,118399.43,1
9468,15609467,Dubois,544.0,SPAIN,male,61,7,15065.74,2,1,0,152083.05,0
9628,15609627,Moreau,695.0,France,female,59,4,0.0,2,0,0,176606.73,0
2319,15602318,Schmidt,632.0, France  ,Female,82,3,122542.85,1,0,1,91784.42,1
4183,15604182,Rossi,773.0,SPAIN,Male,67,1,0.0,1,0,0,186102.69,1
9984,15609983,Schmidt,653.0,Germany,male,64,5,121587.08,1,1,1,74311.13,0
8588,15608587,Fischer,595.0,France,Female,60,2,0.0,2,1,1,79306.06,1
1725,15601724,Andersen,671.0,France,Male,51,9,74260.55,1,1,1,109589.53,0
2139,15602138,Andersen,697.0,Germany,Female,52,4,0.0,1,1,0,112040.29,1
2265,15602264,Rossi,737.0,France,Female,48,2,0.0,2,0,0,9332.54,0
8170,15608169,Andersen,639.0,France,Female,58,10,0.0,1,1,1,123296.01,0
481,15600480,Garcia,637.0, SPAIN  ,Male,29,7,91473.11,1,0,1,64344.69,0
4706,15604705,Dubois,705.0,Germany,female,51,6,0.0,1,0,0,49251.45,0
5834,15605833,Dubois,747.0,France,Male,51,8,114843.77,3,0,0,36550.48,1
2205,15602204,Silva,734.0, FRANCE  ,Male,65,3,0.0,1,0,1,113101.78,0
8677,15608676,Nguyen,608.0,Germany,Female,45,8,78364.24,1,1,1,,0
8918,15608917,Smith,746.0, Spain  ,Male,76,7,0.0,2,1,1,164133.7,1
3195,15603194,Kumar,669.0,GERMANY,Female,37,5,68900.35,2,1,1,115749.14,0
2140,15602139,Tanaka,573.0,GERMANY,male,51,9,0.0,2,1,0,163704.89,0
1045,15601044,Kumar,534.0,,Female,85,2,0.0,1,1,0,144323.22,0
5756,15605755,Tanaka,652.0,Germany,Female,65,0,144443.53,2,1,1,47843.95,0
4145,15604144,Rossi,692.0,France,Female,50,4,,4,1,0,49400.21,1
9774,15609773,Rossi,633.0,SPAIN,Male,46,6,87857.78,1,1,1,186172.84,0
6049,15606048,Muller,610.0,France,Female,54,1,0.0,1,1,1,154583.52,0
9164,15609163,Nguyen,697.0,Spain,Male,40,7,104805.16,1,1,1,28081.08,0
770,15600769,Ivanov,497.0,GERMANY,female,50,9,0.0,1,1,0,110185.45,0
4100,15604099,Kowalski,457.0,Spain,Male,52,9,0.0,2,1,0,129313.21,0
5585,15605584,Silva,695.0,France,Female,54,0,92029.33,2,1,1,71476.73,0
1420,15601419,Silva,744.0,France,Male,67,7,79922.89,1,1,0,164944.98,0
5990,15605989,Fischer,714.0,France,Female,63,7,123244.8,2,0,1,109860.43,0
9722,15609721,Andersen,649.0,France,Female,37,0,0.0,4,0,0,18457.47,1
8776,15608775,Muller,556.0,France,Male,49,8,90254.12,2,1,1,50571.74,0
5101,15605100,Fischer,550.0,FRANCE,Female,44,1,115033.8,2,1,1,13534.86,1
8775,15608774,Andersen,739.0,France,female,77,9,0.0,1,1,1,86337.86,0
5062,15605061,Novak,705.0,FRANCE,Female,44,6,0.0,2,1,1,150567.05,0
5210,15605209,Smith,481.0,Spain,male,59,3,0.0,2,1,0,184479.43,1
627,15600626,Kowalski,559.0,Germany,male,50,6,,2,1,0,193549.19,0
5735,15605734,Costa,619.0,Germany,Female,42,0,95806.8,1,0,0,19319.23,1
8332,15608331,Dubois,717.0,France,Female,47,2,153444.62,1,1,1,25568.5,0
4250,15604249,Ivanov,707.0, France  ,Female,71,5,94538.83,2,0,0,16648.75,0
9187,15609186,Smith,764.0, SPAIN  ,Female,49,1,0.0,1,1,0,80930.94,1
639,15600638,Nguyen,787.0,FRANCE,Female,58,9,97893.22,1,1,1,133256.18,0
5018,15605017,Andersen,638.0,France,female,38,7,0.0,1,0,0,44068.5,0
1553,15601552,Andersen,669.0,France,female,47,5,82419.15,1,1,0,151239.1,1
27,15600026,Tanaka,769.0,Spain,Male,40,2,139536.78,1,1,1,110659.96,0
7913,15607912,Dubois,574.0,France,male,44,0,90178.45,1,1,0,10070.28,0
8883,15608882,Garcia,715.0,France,Female,56,2,149176.8,2,1,0,158788.84,1
8551,15608550,Schmidt,711.0,France,Female,46,3,35011.02,1,1,1,108162.74,0
8650,15608649,Dubois,701.0,France,Male,76,4,49412.21,2,1,1,78768.64,1
4984,15604983,Tanaka,658.0,Germany,Male,84,10,48228.79,4,1,1,113804.82,1
8349,15608348,Kumar,747.0,France,Female,46,0,176515.89,1,1,0,44788.13,0
5450,15605449,Muller,578.0, Spain  ,Male,53,4,113758.8,2,1,1,81265.96,0
3955,15603954,Fischer,787.0,GERMANY,Male,58,6,0.0,1,0,1,115334.41,0
9345,15609344,Bianchi,784.0,Spain,male,64,4,162088.87,2,1,0,80042.1,0
9499,15609498,Moreau,382.0,Germany,Male,44,8,46192.4,2,1,1,31820.68,0
6716,15606715,Silva,746.0,Germany,Female,47,6,111488.62,1,1,0,59326.36,0
394,15600393,Fischer,591.0,France,Female,51,9,0.0,2,0,0,63319.26,1
1635,15601634,Tanaka,637.0,France,Female,70,7,0.0,2,0,0,123178.89,0
8036,15608035,Silva,708.0,France,Male,47,3,0.0,2,1,1,24993.27,0
3588,15603587,Costa,574.0,France,Male,58,3,178244.2,1,0,1,51858.85,0
4648,15604647,Okafor,642.0,Germany,Male,55,4,97794.32,2,1,1,46239.73,0
2555,15602554,Bianchi,722.0,Germany,female,61,6,100063.65,1,0,1,86900.05,0
1564,15601563,Moreau,769.0,Spain,Female,50,2,93641.1,2,0,1,174543.82,0
4306,15604305,Nguyen,576.0,France,Male,60,5,18951.32,1,1,1,81281.71,1
3772,15603771,Kowalski,640.0,Spain,Female,65,5,63350.31,2,0,0,94364.63,1
9870,15609869,Novak,799.0,France,female,50,7,0.0,1,1,0,153085.4,0
8282,15608281,Ivanov,582.0,GERMANY,Male,44,9,56641.32,2,0,1,130780.35,0
6183,15606182,Muller,644.0,Spain,Female,66,1,75083.61,2,1,0,19361.32,0
9284,15609283,Smith,695.0,FRANCE,female,75,6,39056.15,3,0,0,57981.58,0
9521,15609520,Kowalski,667.0,France,female,52,2,133501.96,1,0,1,111778.81,1
9814,15609813,Schmidt,731.0,France,Female,67,0,0.0,1,1,0,35014.15,1
4800,15604799,Fischer,519.0,France,female,60,9,61750.77,3,0,0,198925.89,0
8920,15608919,Petrov,850.0,France,Male,60,8,97087.17,1,0,1,117362.94,0
3144,15603143,Fischer,722.0,France,Male,46,9,44518.9,2,0,0,45168.18,0
8804,15608803,Kumar,488.0,France,female,86,10,23452.54,2,1,1,124606.24,0
7842,15607841,Dubois,470.0,Germany,Female,60,5,0.0,3,0,1,190537.5,1
3423,15603422,Novak,593.0,Germany,Male,51,6,114486.11,2,1,1,74571.12,0
2167,15602166,Kowalski,664.0,FRANCE,Male,68,8,137161.27,2,1,1,127168.17,0
1270,15601269,Smith,452.0,France,Female,48,3,89465.47,1,1,0,117887.93,1
2950,15602949,Andersen,761.0,Spain,Male,92,4,15834.79,2,0,0,49121.17,1
1336,15601335,Bianchi,723.0,Spain,Female,35,1,51024.42,1,1,1,6960.6,0
3881,15603880,Schmidt,584.0,Germany,female,56,0,196637.38,2,1,0,37529.04,0
6223,15606222,Costa,636.0,Germany,Female,40,3,37982.85,3,0,1,175263.7,0
2739,15602738,Silva,730.0,France,Female,43,7,0.0,2,1,1,54595.83,0
7427,15607426,Fischer,813.0,France,Male,64,1,72684.43,2,1,1,70390.5,0
195,15600194,Bianchi,623.0,France,Female,74,9,147547.79,1,1,1,51113.28,0
7302,15607301,Garcia,464.0,Spain,Female,46,7,84666.98,4,0,1,44521.04,1
7838,15607837,Costa,564.0,Spain,Female,40,9,72715.09,1,1,0,23510.18,0
1789,15601788,Silva,728.0,France,Male,70,6,0.0,2,1,1,41665.33,0
4756,15604755,Novak,701.0,Germany,Male,77,2,162200.75,2,1,1,118400.13,1
8230,15608229,Nguyen,475.0,France,Female,62,4,90002.25,1,0,1,20455.52,0
594,15600593,Bianchi,695.0,France,Female,42,5,0.0,1,0,1,44355.58,0
362,15600361,Schmidt,731.0,France,Male,70,2,44146.55,1,0,1,66648.93,1
5317,15605316,Andersen,701.0,France,Female,39,0,110098.3,1,0,1,171745.84,0
9513,15609512,Silva,593.0,Spain,Female,63,0,0.0,2,1,1,121719.73,0
9768,15609767,Kowalski,625.0,Germany,Male,49,8,0.0,1,1,0,162488.79,1
5223,15605222,Moreau,551.0,Spain,Male,42,10,99497.23,1,1,1,48731.33,0
2275,15602274,Muller,663.0,France,Female,55,8,49151.83,2,1,1,32923.33,1
5117,15605116,Garcia,806.0,Spain,Female,36,3,97004.69,2,1,1,120847.44,0
2267,15602266,Costa,608.0,France,Female,48,9,89095.77,2,1,1,128852.41,0
2514,15602513,Nguyen,578.0,Spain,Female,50,9,61897.19,1,0,1,63194.9,0
5071,15605070,Moreau,607.0,France,Female,57,9,42321.25,1,1,1,76411.35,0
772,15600771,Bianchi,688.0,France,Female,32,6,0.0,1,1,0,181231.17,0
3678,15603677,Nguyen,616.0, Spain  ,Male,60,3,50240.21,2,0,1,52317.95,0
14,15600013,Nguyen,544.0,France,Male,51,1,94271.25,2,1,1,194956.01,0
5177,15605176,Dubois,652.0,Germany,Male,48,10,69649.84,2,0,0,53756.28,0
8879,15608878,Kowalski,670.0,France,Female,63,1,51475.72,2,1,1,54420.86,1
3209,15603208,Tanaka,709.0, France  ,Male,61,3,88631.47,1,1,1,181615.75,0
4715,15604714,Smith,647.0,Spain,Female,54,8,31015.68,1,0,0,63242.27,0
121,15600120,Tanaka,564.0,France,Male,78,2,153376.71,1,1,1,82233.61,0
4158,15604157,Kowalski,512.0,SPAIN,Female,36,8,0.0,3,0,0,39306.6,0
4230,15604229,Smith,667.0,France,Female,36,10,0.0,2,1,1,108005.76,0
2085,15602084,Rossi,694.0,Spain,Male,46,4,0.0,1,1,1,161536.57,0
828,15600827,Schmidt,747.0,FRANCE,Female,46,5,0.0,2,1,0,110705.53,1
3169,15603168,Petrov,556.0,GERMANY,Female,40,10,193449.97,2,1,0,177173.08,0
2383,15602382,Moreau,764.0,Spain,Female,44,3,196403.43,2,1,1,,0
7177,15607176,Kumar,656.0,Spain,Male,44,2,0.0,2,1,0,49969.42,0
9818,15609817,Costa,772.0,France,Male,58,2,0.0,1,0,1,57546.35,1
7710,15607709,Novak,724.0,FRANCE,Female,77,2,0.0,1,1,0,596.76,1
4758,15604757,Rossi,575.0,GERMANY,Female,54,0,0.0,1,1,0,112262.88,0
9948,15609947,Schmidt,591.0,FRANCE,Female,36,4,0.0,2,1,0,58807.84,0
6883,15606882,Nguyen,573.0,France,Female,43,6,89825.47,2,1,0,36526.36,1
4588,15604587,Kowalski,632.0,Spain,Female,49,8,109803.31,1,1,0,157765.28,0
7474,15607473,Garcia,528.0,France,Female,48,2,36810.15,1,1,0,22337.63,0
3143,15603142,Silva,509.0,France,Female,38,0,59027.44,1,1,0,182670.65,0
9844,15609843,Muller,733.0,France,Male,38,0,94342.16,1,1,1,49725.5,0
623,15600622,Muller,436.0,Spain,Female,51,3,116302.66,2,0,1,197941.05,0
4067,15604066,Schmidt,818.0,France,Male,45,9,140070.56,1,1,1,20405.65,0
1681,15601680,Moreau,634.0,France,female,66,0,0.0,2,1,1,150680.33,0
2655,15602654,Schmidt,799.0,France,Male,53,7,0.0,1,1,1,97497.16,0
7600,15607599,Garcia,731.0, Spain  ,Female,61,2,106346.92,2,0,1,79527.24,1
1031,15601030,Silva,781.0,France,Female,90,5,79174.11,2,1,0,44322.12,0
3829,15603828,Costa,705.0,Germany,Male,54,4,0.0,2,1,1,170682.94,0
2636,15602635,Smith,742.0,France,Male,48,0,173570.61,1,1,1,74704.08,0
3173,15603172,Tanaka,735.0,France,Female,42,10,0.0,1,1,1,21681.42,0
8732,15608731,Rossi,640.0,France,Female,52,4,153943.88,2,0,0,27279.8,1
9103,15609102,Silva,773.0,France,Male,68,0,165693.14,2,0,1,65343.96,1
8587,15608586,Nguyen,718.0,FRANCE,Male,59,8,46645.92,1,1,0,90926.52,1
3439,15603438,Moreau,416.0,Germany,Female,71,3,0.0,2,0,0,149588.36,0
4690,15604689,Kumar,711.0,France,Female,53,6,78345.81,3,0,0,153137.85,0
5607,15605606,Silva,816.0,Germany,Female,70,8,0.0,2,1,0,116495.73,1
899,15600898,Okafor,666.0,France,Female,61,6,0.0,2,0,0,112297.7,1
7894,15607893,Dubois,843.0,France,Female,48,9,0.0,1,1,1,146957.16,0
6897,15606896,Garcia,541.0,France,Female,37,8,100870.49,1,1,0,48746.03,0
2805,15602804,Muller,471.0,France,Male,47,3,107923.9,2,1,1,88819.51,0
1923,15601922,Petrov,751.0,Germany,Female,44,0,98808.7,2,0,1,81397.69,1
4052,15604051,Ivanov,735.0,Germany,Female,57,5,6060.86,2,1,1,35060.83,0
2925,15602924,Tanaka,518.0,Spain,Male,41,8,,3,1,0,40370.14,0
3835,15603834,Rossi,659.0,France,Male,59,5,125557.15,2,1,0,134430.67,0
7873,15607872,Tanaka,718.0,France,Male,54,7,0.0,1,1,1,30187.49,1
4540,15604539,Schmidt,718.0,Germany,Female,51,3,,2,0,1,119611.87,0
359,15600358,Okafor,682.0,Germany,Male,53,4,0.0,1,1,0,71620.85,1
5437,15605436,Tanaka,569.0,France,female,50,7,0.0,1,0,0,149182.44,1
8158,15608157,Muller,484.0,Germany,Female,50,10,198151.47,2,0,0,87279.94,0
3724,15603723,Bianchi,597.0,France,Female,63,0,0.0,1,0,1,56588.92,1
999,15600998,Bianchi,588.0, France  ,Female,61,5,2651.53,1,1,0,65778.64,1
9624,15609623,Costa,676.0,GERMANY,Female,63,10,0.0,3,0,1,95194.92,0
2333,15602332,Garcia,542.0, Spain  ,Female,42,1,44485.63,1,1,1,115197.38,0
7540,15607539,Novak,646.0,GERMANY,male,46,10,55813.94,3,1,1,32991.62,0
6253,15606252,Garcia,502.0,France,Male,46,10,0.0,2,1,1,136376.84,0
5870,15605869,Costa,506.0,France,Female,46,3,0.0,1,0,1,69594.85,0
6057,15606056,Smith,482.0,France,female,56,1,0.0,1,0,1,109676.59,0
6295,15606294,Okafor,729.0,France,Male,52,2,0.0,1,1,0,177311.15,0
3956,15603955,Moreau,539.0,France,Male,43,10,0.0,1,1,0,106492.01,0
3731,15603730,Kumar,559.0,Germany,Female,57,8,57716.07,2,1,1,117790.25,0
8759,15608758,Dubois,751.0,Spain,Male,46,4,88379.8,2,1,1,86226.83,0
3226,15603225,Nguyen,645.0,Germany,Female,39,10,0.0,1,1,0,174036.01,1
2007,15602006,Tanaka,666.0,France,male,82,10,0.0,1,0,1,166948.35,1
9559,15609558,Nguyen,660.0,FRANCE,Female,53,4,47410.28,2,0,0,89470.5,0
192,15600191,Novak,604.0,France,Male,47,8,109021.74,1,1,0,100755.73,0
894,15600893,Bianchi,645.0,FRANCE,Male,47,1,58073.02,3,1,0,196293.87,0
7367,15607366,Kumar,768.0,Germany,Female,70,5,0.0,3,1,1,173493.41,0
2133,15602132,Andersen,592.0,France,Male,53,5,110971.55,3,0,1,78194.8,1
2452,15602451,Schmidt,656.0,Spain,Female,67,3,178352.43,1,1,1,125906.42,1
2764,15602763,Smith,522.0,France,male,56,8,52345.38,1,0,0,176922.3,0
9374,15609373,Garcia,573.0,France,Female,45,5,0.0,1,1,0,194669.7,1
9015,15609014,Schmidt,584.0,France,female,43,8,0.0,1,1,1,171698.64,0
2278,15602277,Okafor,670.0,Spain,female,59,6,,2,1,1,55874.38,0
3138,15603137,Silva,706.0,SPAIN,Male,34,9,94349.32,1,1,0,40792.84,0
7965,15607964,Okafor,495.0,France,Male,49,0,16700.35,1,1,1,62574.06,0
257,15600256,Costa,619.0,Spain,Male,41,8,99183.35,2,1,0,103982.86,0
4647,15604646,Kumar,741.0, Spain  ,Female,41,10,67364.58,3,0,1,120593.06,0
7111,15607110,Smith,621.0,Germany,Female,45,4,0.0,1,0,0,177298.42,0
1063,15601062,Rossi,508.0, Spain  ,Female,70,5,159860.71,1,0,1,105417.03,0
6487,15606486,Nguyen,628.0,Germany,Female,33,2,95764.36,1,0,1,141734.32,0
1196,15601195,Novak,658.0,France,Male,92,10,119754.71,1,1,1,177587.18,1
1833,15601832,Fischer,611.0,France,Female,73,10,157242.87,2,0,0,120378.28,1
7343,15607342,Petrov,752.0,France,Male,59,6,0.0,2,1,1,5583.32,0
5134,15605133,Smith,688.0, France  ,Male,62,10,0.0,2,1,0,68720.32,1
472,15600471,Petrov,596.0, Spain  ,Male,56,6,0.0,2,1,1,39841.14,1
4999,15604998,Costa,452.0,Germany,Male,75,10,51329.62,1,0,0,84523.47,0
9415,15609414,Andersen,766.0,France,Male,75,5,40393.62,2,0,0,11125.98,1
760,15600759,Kumar,685.0, Germany  ,Male,39,10,90760.48,1,0,0,43575.95,0
3091,15603090,Kowalski,803.0,France,Male,77,9,133955.83,1,1,0,41823.73,0
8769,15608768,Rossi,757.0,France,Male,69,5,158435.76,3,1,1,153358.54,0
6795,15606794,Kumar,785.0,FRANCE,Male,46,1,0.0,2,1,1,108921.97,0
4948,15604947,Andersen,521.0,France,Male,64,6,117458.44,2,1,0,117954.73,0
3770,15603769,Kowalski,606.0,,Female,40,0,85692.36,2,1,0,108091.98,0
8335,15608334,Bianchi,670.0,France,Male,43,0,0.0,1,0,0,52619.25,0
9203,15609202,Kowalski,555.0,Spain,Male,58,6,0.0,1,1,1,69470.69,1
4487,15604486,Andersen,496.0,Germany,Male,57,9,161767.76,2,0,1,76996.14,0
5461,15605460,Schmidt,518.0,Germany,Male,41,4,0.0,2,1,0,105932.84,1
5719,15605718,Smith,635.0,France,Female,61,4,37380.39,1,1,1,140727.47,1
5336,15605335,Okafor,679.0,Germany,Female,46,1,0.0,2,1,0,184734.61,0
4988,15604987,Moreau,460.0,France,Male,45,1,175373.76,1,1,1,59470.19,0
9026,15609025,Schmidt,522.0,Germany,Male,63,8,104755.17,3,0,0,14442.93,0
8072,15608071,Ivanov,607.0,Germany,Female,55,2,8445.9,1,1,1,57907.33,0
653,15600652,Dubois,709.0, FRANCE  ,Male,47,10,101111.72,2,1,1,168728.0,0
2148,15602147,Moreau,774.0, FRANCE  ,Male,39,0,176853.64,2,0,1,46382.23,0
7070,15607069,Kumar,588.0, France  ,Male,69,3,72721.35,1,1,0,32697.54,1
9366,15609365,Nguyen,633.0,SPAIN,Male,60,5,115887.48,1,0,1,124171.36,1
4432,15604431,Okafor,657.0,France,Female,55,4,129483.07,1,1,1,98060.07,1
9268,15609267,Garcia,665.0,Spain,Male,47,8,0.0,2,1,1,160450.97,0
9605,15609604,Tanaka,563.0,France,Female,41,7,0.0,2,0,0,34657.57,0
2089,15602088,Kowalski,531.0,Germany,male,74,7,64063.98,2,1,0,38717.99,0
7428,15607427,Nguyen,532.0,France,Female,55,8,0.0,1,0,0,23787.61,0
2314,15602313,Okafor,748.0,Spain,Female,64,8,47525.64,2,0,0,102588.68,0
3809,15603808,Andersen,596.0,France,Female,50,0,0.0,1,1,1,,0
6691,15606690,Silva,723.0,Germany,Male,50,1,32805.97,1,1,1,4083.82,0
4925,15604924,Kowalski,470.0,France,Female,42,5,0.0,1,1,1,128762.99,0
920,15600919,Novak,576.0,France,Male,56,4,103919.34,2,1,0,66525.56,0
2580,15602579,Fischer,588.0,Germany,Female,32,2,0.0,1,1,0,152718.77,0
3620,15603619,Okafor,793.0,France,Female,62,8,0.0,1,1,1,142576.53,1
7402,15607401,Schmidt,629.0,Spain,female,63,5,77214.26,2,1,1,75830.74,1
5846,15605845,Muller,572.0,Germany,Male,56,3,153842.12,2,0,0,149742.58,1
7780,15607779,Garcia,559.0,GERMANY,Male,76,4,0.0,2,1,1,189451.81,0
4403,15604402,Ivanov,520.0,FRANCE,Female,46,9,94085.05,1,1,0,149726.74,0
9486,15609485,Nguyen,606.0,France,Female,34,5,109770.69,1,1,1,51565.85,1
3785,15603784,Bianchi,708.0,Spain,Male,77,1,0.0,2,1,0,99662.13,1
1250,15601249,Bianchi,773.0,SPAIN,Female,67,10,32180.01,2,1,0,183538.15,1
9975,15609974,Fischer,718.0,France,Female,30,7,0.0,4,0,0,122637.46,0
2851,15602850,Muller,546.0,FRANCE,Male,40,7,102057.48,2,1,1,13580.42,0
2661,15602660,Tanaka,631.0,Spain,Female,60,4,94769.67,1,0,0,50916.61,0
8878,15608877,Garcia,692.0,FRANCE,female,63,2,177289.36,1,0,1,17735.23,0
9597,15609596,Costa,737.0,France,female,37,3,0.0,1,0,0,103220.4,0
7668,15607667,Silva,571.0,Spain,male,51,9,0.0,2,1,1,129400.58,0
5831,15605830,Kowalski,644.0, Germany  ,male,44,9,46981.35,2,1,0,34351.65,1
3795,15603794,Schmidt,758.0,France,Male,62,4,105901.67,3,1,1,44567.66,0
9140,15609139,Fischer,605.0,France,Male,61,1,114344.5,1,1,0,54604.21,1
3023,15603022,Ivanov,731.0,Spain,Female,44,9,0.0,2,1,1,19837.27,0
7179,15607178,Ivanov,632.0,Spain,Male,49,7,0.0,2,1,1,176358.58,0
3746,15603745,Bianchi,544.0,France,female,43,6,138298.19,2,1,1,19662.66,0
7704,15607703,Garcia,765.0,SPAIN,Female,38,8,144987.07,2,1,1,74624.35,0
2237,15602236,Dubois,639.0,France,Male,49,2,0.0,1,1,1,38561.6,0
711,15600710,Costa,555.0,FRANCE,male,63,9,0.0,2,1,1,171518.45,0
4000,15603999,Andersen,605.0,Germany,Male,42,7,72287.41,1,1,1,80612.56,0
9540,15609539,Kumar,627.0, France  ,Female,46,3,74018.8,1,1,0,163570.61,1
7919,15607918,Okafor,510.0,Germany,male,60,5,60775.08,1,1,1,123559.81,0
1130,15601129,Novak,632.0,France,Female,64,0,62848.89,1,1,0,34631.19,1
5434,15605433,Andersen,625.0,Germany,Male,57,2,94661.12,1,1,0,178639.76,0
3567,15603566,Tanaka,724.0, Spain  ,Male,59,5,85829.89,1,0,0,139168.33,0
6090,15606089,Kumar,587.0,SPAIN,Female,51,7,0.0,2,0,0,82880.31,1
6856,15606855,Schmidt,776.0,FRANCE,Female,37,0,123713.08,1,0,1,62324.12,0
9024,15609023,Andersen,719.0,France,Male,34,10,94691.68,2,1,0,22094.29,0
9176,15609175,Moreau,696.0,France,Female,45,10,0.0,1,1,1,186659.43,0
2951,15602950,Smith,609.0, France  ,Male,43,7,92529.69,2,1,0,33427.25,0
1013,15601012,Dubois,814.0,Spain,Male,47,2,0.0,1,1,0,145508.75,1
842,15600841,Costa,665.0,France,Female,40,3,0.0,1,1,0,115549.02,0
8306,15608305,Tanaka,649.0,Germany,Male,59,6,172912.49,1,0,0,56163.34,1
9544,15609543,Ivanov,667.0,Spain,Female,75,9,74478.86,1,0,0,129035.85,0
2113,15602112,Moreau,682.0,France,Female,44,1,,1,0,1,165574.78,0
6547,15606546,Costa,697.0,France,male,51,3,180560.52,1,1,0,72911.27,0
6764,15606763,Schmidt,571.0,Germany,Male,55,6,0.0,2,1,0,111175.27,1
4514,15604513,Moreau,502.0,Germany,Female,55,1,132308.73,1,1,1,92968.74,1
7358,15607357,Garcia,728.0,France,Female,66,5,0.0,1,1,0,193196.86,1
5684,15605683,Tanaka,581.0,Spain,female,56,5,112554.27,2,1,1,174657.04,0
3164,15603163,Kowalski,723.0,Spain,Female,66,0,65628.61,2,0,0,169373.84,1
1442,15601441,Andersen,518.0,FRANCE,Female,60,10,0.0,2,0,0,166054.51,0
1614,15601613,Costa,545.0,France,Male,48,8,109960.79,1,0,0,145968.15,0
5700,15605699,Ivanov,635.0,France,Female,38,2,35313.0,3,1,1,34147.69,0
7788,15607787,Andersen,601.0,Spain,Female,43,10,135721.71,1,1,1,47683.65,1
4871,15604870,Muller,693.0,France,Female,47,7,88350.34,2,1,0,197020.27,0
6064,15606063,Okafor,628.0,SPAIN,Male,49,7,0.0,2,1,1,32244.69,0
3867,15603866,Andersen,445.0,FRANCE,Female,68,4,0.0,1,1,1,184845.25,0
3451,15603450,Silva,733.0,France,Male,72,6,127383.27,3,1,1,26291.4,0
317,15600316,Kumar,740.0,Spain,Male,58,10,0.0,3,1,1,108402.14,0
8140,15608139,Muller,658.0,France,Female,55,9,143478.44,1,1,0,134276.04,0
2998,15602997,Kowalski,611.0,GERMANY,Female,47,8,75988.2,2,1,0,134772.65,0
3146,15603145,Fischer,561.0,France,Female,60,8,,1,0,1,112811.02,0
880,15600879,Novak,681.0,France,Male,44,5,0.0,1,1,1,74870.55,0
3679,15603678,Andersen,738.0, GERMANY  ,Female,51,1,0.0,2,1,1,82225.28,0
5819,15605818,Ivanov,661.0,France,Male,55,5,96174.61,1,1,0,90953.3,0
7609,15607608,Garcia,529.0,,female,53,9,104576.51,1,1,0,119245.97,0
331,15600330,Andersen,522.0,France,Male,36,4,50806.68,1,0,0,147419.95,0
4894,15604893,Smith,604.0,Germany,Female,43,0,0.0,1,0,0,162484.85,0
1674,15601673,Nguyen,625.0, SPAIN  ,Male,60,3,30830.3,1,1,0,75013.23,1
8321,15608320,Costa,558.0,France,Female,52,9,61297.92,4,1,1,30876.13,0
3579,15603578,Schmidt,596.0,France,Female,56,2,93822.23,2,1,0,71313.56,1
1499,15601498,Silva,716.0,Spain,Female,57,7,127683.84,2,1,1,145214.24,0
4129,15604128,Andersen,589.0,SPAIN,Male,81,6,0.0,1,1,1,119249.37,1
6451,15606450,Nguyen,587.0,France,Female,63,5,,2,1,0,164525.8,0
6181,15606180,Ivanov,691.0,France,Female,25,1,0.0,2,0,0,79270.83,0
8851,15608850,Garcia,653.0,Spain,Male,70,6,0.0,2,0,1,55907.18,0
8541,15608540,Andersen,603.0,France,Female,42,3,159195.05,3,0,1,102066.06,0
6447,15606446,Garcia,717.0,Germany,Male,50,4,55808.33,2,1,0,22272.82,0
7816,15607815,Schmidt,594.0,France,Male,45,2,53935.93,1,1,0,153141.47,0
1439,15601438,Kowalski,599.0, France  ,Male,58,7,115730.77,3,1,1,166756.78,0
1982,15601981,Novak,649.0,France,Female,61,4,102380.73,2,1,0,1639.4,0
1408,15601407,Schmidt,768.0,France,Female,48,8,105338.19,2,1,1,140577.0,0
9193,15609192,Schmidt,680.0,France,male,32,5,118002.56,1,0,1,52892.23,0
4760,15604759,Costa,543.0,Spain,Female,75,9,120162.84,1,1,0,55163.28,0
1011,15601010,Garcia,627.0,SPAIN,female,88,1,36215.52,1,1,1,165369.33,1
1334,15601333,Petrov,745.0,France,Male,50,2,129869.92,4,1,1,158238.22,0
5238,15605237,Petrov,729.0,SPAIN,Female,72,6,0.0,4,1,1,73784.78,1
8159,15608158,Moreau,571.0,France,Male,35,3,0.0,2,1,0,9133.22,0
3337,15603336,Andersen,689.0,France,Male,62,8,92206.49,2,0,1,186476.26,0
2050,15602049,Costa,577.0,France,Female,64,7,109391.97,2,1,1,108247.27,0
1849,15601848,Andersen,629.0,GERMANY,Male,56,5,123404.03,1,0,0,29441.84,1
9673,15609672,Schmidt,683.0,FRANCE,Female,52,0,0.0,2,1,1,192467.44,0
3657,15603656,Andersen,595.0,Spain,Male,54,10,191164.82,3,0,0,175642.63,0
7398,15607397,Smith,594.0,Spain,Male,46,3,226638.27,1,1,0,181109.16,0
3769,15603768,Petrov,703.0,France,Male,45,4,144165.58,1,0,1,92087.54,0
